Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2016-10-27,Frog and Toad Are Friends,1985,https://boxd.it/bQlNV,3,,,2001-11-26
2016-09-12,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/beCzP,5,,,2004-07-03
2016-09-11,Son of the Mask,2005,https://boxd.it/bdFph,,,,2005-11-05
2016-09-11,Epic Movie,2007,https://boxd.it/bdFlp,1.5,,,2007-11-11
2016-09-25,Speed Racer,2008,https://boxd.it/bpi6v,2,,,2008-08-24
2016-09-11,Disaster Movie,2008,https://boxd.it/bdFib,1,,,2008-09-14
2016-09-12,iCarly: iGo to Japan,2008,https://boxd.it/beCtx,2,,,2008-11-10
2016-08-20,Inception,2010,https://boxd.it/aUpgZ,5,,,2010-07-16
2016-08-13,2001: A Space Odyssey,1968,https://boxd.it/aPLh1,5,,stanley kubrick,2010-11-13
2016-08-20,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/aUIc3,5,,,2011-02-19
2016-09-03,I Am Number Four,2011,https://boxd.it/b6BEX,0.5,,,2011-02-25
2016-08-20,Metropolis,1927,https://boxd.it/aUIKf,5,,,2011-03-27
2016-09-21,It's Such a Beautiful Day,2012,https://boxd.it/blVmz,5,,,2012-02-21
2016-09-11,Pina,2011,https://boxd.it/bdAnZ,3.5,,,2012-03-18
2016-08-23,Rock of Ages,2012,https://boxd.it/aXLXd,3.5,,,2012-06-25
2016-09-03,Cloud Atlas,2012,https://boxd.it/b6Djd,4.5,,"better than you think, wachowski",2012-10-27
2016-08-20,Taxi Driver,1976,https://boxd.it/aUps7,5,,,2013-03-24
2016-08-31,Solaris,1972,https://boxd.it/b4sVB,4,,tarkovsky,2013-08-17
2016-08-20,Frances Ha,2012,https://boxd.it/aUJDz,3.5,,,2013-08-19
2016-08-24,The Ultimate Gift,2006,https://boxd.it/aYbuV,1.5,,,2014-02-25
2016-08-23,Under the Skin,2013,https://boxd.it/aXKtr,3,,,2014-10-24
2016-08-23,Jurassic World,2015,https://boxd.it/aXCcd,3.5,,,2015-06-26
2016-09-03,Fantastic Four,2015,https://boxd.it/b6Ccl,0.5,,,2015-08-22
2016-09-11,Star Wars,1977,https://boxd.it/bdG5H,5,,,2015-10-16
2016-09-06,The Empire Strikes Back,1980,https://boxd.it/b9PpN,4,,,2015-11-06
2016-08-19,A Clockwork Orange,1971,https://boxd.it/aU85l,5,,,2016-07-29
2016-08-15,Dogtooth,2009,https://boxd.it/aRei5,4,Yes,,2016-08-14
2016-08-15,Captain America,1990,https://boxd.it/aRi97,1,,,2016-08-14
2016-08-20,Beyond the Valley of the Dolls,1970,https://boxd.it/aUKqB,3,,,2016-08-19
2016-08-23,Suicide Squad,2016,https://boxd.it/aXktl,2.5,,,2016-08-22
2016-08-23,Poltergeist,2015,https://boxd.it/aXyrN,1.5,,,2016-08-22
2016-08-23,The Matrix,1999,https://boxd.it/aXEtl,4.5,Yes,,2016-08-22
2016-08-25,Sharknado 4: The 4th Awakens,2016,https://boxd.it/aZ45V,1,,,2016-08-24
2016-08-25,Hell or High Water,2016,https://boxd.it/aZ5lF,3.5,,,2016-08-24
2016-08-25,Me and Earl and the Dying Girl,2015,https://boxd.it/aZ5OR,2,,,2016-08-24
2016-08-27,Don't Breathe,2016,https://boxd.it/b0MQt,3.5,,,2016-08-26
2016-08-29,Vampire's Kiss,1988,https://boxd.it/b2LBB,3.5,,,2016-08-29
2016-08-29,The Elephant Man,1980,https://boxd.it/b2Qbt,5,,,2016-08-29
2016-09-06,Disco Godfather,1979,https://boxd.it/b9Pat,2,,,2016-09-06
2016-09-11,The Death and Return of Superman,2011,https://boxd.it/bdtk5,3,,,2016-09-10
2016-09-11,Foodfight!,2012,https://boxd.it/bdF2H,0.5,,,2016-09-10
2016-09-12,The Empire Strikes Back,1980,https://boxd.it/beSX9,4.5,Yes,,2016-09-11
2016-09-18,2001: A Space Odyssey,1968,https://boxd.it/bjD9t,5,Yes,"70mm, stanley kubrick, cinerama",2016-09-17
2016-09-19,2001: A Space Odyssey,1968,https://boxd.it/bkbLB,5,Yes,stanley kubrick,2016-09-18
2016-09-19,Apocalypse Now,1979,https://boxd.it/bkxWr,5,,"70mm, cinerama",2016-09-18
2016-09-23,2001: A Space Odyssey,1968,https://boxd.it/bnt3X,5,Yes,,2016-09-22
2016-09-24,The Magnificent Seven,2016,https://boxd.it/bojCZ,2.5,,,2016-09-24
2016-09-26,2001: A Space Odyssey,1968,https://boxd.it/bqo7B,5,Yes,"stanley kubrick, masterpiece",2016-09-25
2016-10-04,Portal: No Escape,2011,https://boxd.it/bwY4v,3,,,2016-10-03
2016-10-05,The BFG,2016,https://boxd.it/bxfaP,3,,"steven spielberg, theatre",2016-10-04
2016-10-05,Kung Fury,2015,https://boxd.it/bxzJb,1.5,,,2016-10-04
2016-10-06,The Wicker Man,1973,https://boxd.it/byx0Z,4.5,Yes,"35mm, theatre",2016-10-05
2016-10-10,The Shining,1980,https://boxd.it/bCc2X,5,Yes,"stanley kubrick, 35mm, theatre",2016-10-09
2016-10-12,2001: A Space Odyssey,1968,https://boxd.it/bDH5Z,5,Yes,stanley kubrick,2016-10-11
2016-10-14,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/bFjJv,5,Yes,,2016-10-13
2016-10-16,Zombeavers,2014,https://boxd.it/bH6Hl,0.5,,,2016-10-15
2016-10-20,Taxi Driver,1976,https://boxd.it/bKLpj,5,Yes,martin scorsese,2016-10-19
2016-10-21,The Fly,1986,https://boxd.it/bLvLb,3,Yes,,2016-10-20
2016-10-24,Super 8,2011,https://boxd.it/bNKjv,4,Yes,,2016-10-23
2016-10-27,Psycho,1960,https://boxd.it/bQyl1,5,Yes,alfred hitchcock,2016-10-26
2016-10-30,Poltergeist,1982,https://boxd.it/bT1hB,4,Yes,,2016-10-29
2016-10-31,The Cat Concerto,1947,https://boxd.it/bTv9d,5,Yes,,2016-10-30
2016-11-03,Interstellar,2014,https://boxd.it/bWT19,4.5,Yes,,2016-11-02
2016-11-05,WALL·E,2008,https://boxd.it/bYsq1,5,Yes,,2016-11-05
2016-11-07,Easy Rider,1969,https://boxd.it/c0vuf,4.5,,,2016-11-06
2016-11-11,Arrival,2016,https://boxd.it/c3i4f,5,,,2016-11-10
2016-11-14,2001: A Space Odyssey,1968,https://boxd.it/c5I61,5,Yes,stanley kubrick,2016-11-13
2016-11-15,Scarface,1983,https://boxd.it/c70op,4.5,,,2016-11-14
2016-11-21,Eraserhead,1977,https://boxd.it/cc9yN,5,Yes,david lynch,2016-11-20
2016-11-26,2012,2009,https://boxd.it/cg85D,3,Yes,,2016-11-25
2016-11-26,A.I. Artificial Intelligence,2001,https://boxd.it/cgrx7,5,Yes,,2016-11-26
2016-11-27,This Is It,2009,https://boxd.it/chrqR,3.5,Yes,,2016-11-26
2016-12-06,Mulholland Drive,2001,https://boxd.it/cpwl9,5,Yes,"david lynch, cinerama",2016-12-05
2016-12-07,It's Such a Beautiful Day,2012,https://boxd.it/cqoJz,5,Yes,,2016-12-07
2016-12-11,A Clockwork Orange,1971,https://boxd.it/ctPS5,5,Yes,stanley kubrick,2016-12-10
2016-12-16,Wild at Heart,1990,https://boxd.it/cyQVJ,2.5,,"david lynch, harry dean stanton",2016-12-15
2016-12-18,Close Encounters of the Third Kind,1977,https://boxd.it/cAsSl,5,Yes,,2016-12-17
2016-12-20,Star Wars,1977,https://boxd.it/cDmhf,5,Yes,,2016-12-20
2016-12-23,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/cG1l7,2,,"harry dean stanton, david lynch",2016-12-22
2016-12-26,Blue Velvet,1986,https://boxd.it/cJk7T,4.5,Yes,david lynch,2016-12-25
2016-12-27,8½,1963,https://boxd.it/cL9Ij,5,,"masterpiece, drama, federico fellini",2016-12-27
2016-12-29,The Elephant Man,1980,https://boxd.it/cNhY9,4.5,Yes,david lynch,2016-12-28
2017-01-05,I Am Number Four,2011,https://boxd.it/cYlpf,,Yes,"trash, trash trash, trash trash trash, trash trash trash trash, trash trash trash trash trash, trash trash trash trash trash trash",2017-01-05
2017-01-13,Annie Hall,1977,https://boxd.it/d96mn,5,Yes,,2017-01-12
2017-02-02,A Serious Man,2009,https://boxd.it/dA3Qj,5,Yes,,2017-02-01
2017-02-07,God's Not Dead,2014,https://boxd.it/dI20R,1,,,2017-02-06
2017-02-08,Silence,2016,https://boxd.it/dJ9aV,5,,"better than you think, theatre, martin scorsese",2017-02-07
2017-02-21,Stop Making Sense,1984,https://boxd.it/ezMXB,5,Yes,cinerama,2017-02-20
2017-05-06,The Straight Story,1999,https://boxd.it/h0x5h,5,,"harry dean stanton, david lynch",2017-05-05
2017-05-29,Being There,1979,https://boxd.it/hw8sJ,5,Yes,,2017-05-28
2017-07-19,Amour,2012,https://boxd.it/iDZ3l,5,Yes,,2017-07-18
2017-08-26,"Synecdoche, New York",2008,https://boxd.it/jzOFz,5,Yes,,2017-08-25
2017-09-24,Vertigo,1958,https://boxd.it/kjCAJ,5,,"alfred hitchcock, masterpiece, 70mm, cinerama, jimmy stewart",2017-09-06
2017-11-25,Stalker,1979,https://boxd.it/lTLKp,5,,"tarkovsky, avant-garde, psychological, fantasy, drama",2017-10-15
2017-10-24,Lucky,2017,https://boxd.it/l4ONJ,4.5,,"harry dean stanton, david lynch, drama, charming",2017-10-22
2017-11-03,Frances Ha,2012,https://boxd.it/ll4Lh,5,Yes,better than you think,2017-11-02
2017-12-05,Mr. Krueger's Christmas,1980,https://boxd.it/mcc1H,4,,"christmas, jimmy stewart, masterpiece",2017-12-04
2017-12-18,It's Such a Beautiful Day,2012,https://boxd.it/mzEOD,5,Yes,"psychological, masterpiece, avant-garde, surreal, dark comedy",2017-12-15
2017-12-18,After Hours,1985,https://boxd.it/mzJ7f,5,Yes,"masterpiece, better than you think, martin scorsese",2017-12-17
2017-12-22,Twin Peaks: The Return,2017,https://boxd.it/mGYGt,5,,"masterpiece, david lynch, surreal, mindfuck",2017-12-21
2017-12-23,Twin Peaks: The Return,2017,https://boxd.it/mIQ59,5,Yes,"masterpiece, david lynch, meta-commentery, dark comedy, surreal, avant-garde, harry dean stanton",2017-12-23
2017-12-26,Phantom Thread,2017,https://boxd.it/mPb3P,5,,"masterpiece, 70mm, drama, meta-commentery, reality",2017-12-25
2018-01-02,Call Me by Your Name,2017,https://boxd.it/n6eDl,4.5,,,2017-12-31
2018-01-14,It's Such a Beautiful Day,2012,https://boxd.it/nCI6P,5,Yes,,2018-01-13
2018-01-15,Where the Wild Things Are,2009,https://boxd.it/nH4FF,5,Yes,"spike jonze, better than you think",2018-01-14
2018-01-17,Her,2013,https://boxd.it/nLKW7,5,Yes,"masterpiece, spike jonze, drama, psychological",2018-01-17
2018-01-27,F for Fake,1973,https://boxd.it/o7kMz,4,,"meta-commentery, reality, surreal, drama",2018-01-26
2018-01-29,10 Cloverfield Lane,2016,https://boxd.it/obyAZ,5,Yes,,2018-01-28
2018-01-30,Star Wars: The Last Jedi,2017,https://boxd.it/odw8D,3.5,,,2018-01-28
2018-02-18,Alps,2011,https://boxd.it/oTG5X,3.5,,surreal,2018-02-17
2018-02-23,Annihilation,2018,https://boxd.it/p4WJh,4,,,2018-02-22
2018-03-07,Last Year at Marienbad,1961,https://boxd.it/pwFHf,5,Yes,"masterpiece, surreal, avant-garde",2018-03-06
2018-03-09,Before Midnight,2013,https://boxd.it/pDgap,5,Yes,"richard linklater, masterpiece",2018-03-08
2018-03-09,My Dinner with Andre,1981,https://boxd.it/pDxjt,5,Yes,masterpiece,2018-03-09
2018-03-10,All That Jazz,1979,https://boxd.it/pFJV9,5,,,2018-03-09
2018-03-19,All That Jazz,1979,https://boxd.it/q2uMd,5,Yes,"meta-commentery, surreal, masterpiece, psychological",2018-03-18
2018-03-25,Back to the Future,1985,https://boxd.it/qdswz,4.5,Yes,,2018-03-24
2018-03-26,I Am Number Four,2011,https://boxd.it/qha8d,,Yes,"worst film ever made, trash, trash trash, trash trash trash",2018-03-25
2018-03-31,The Tin Drum,1979,https://boxd.it/qtGzJ,5,,"better than you think, germany",2018-03-30
2018-04-07,We Need to Talk About Kevin,2011,https://boxd.it/qKnCX,5,,masterpiece,2018-04-07
2018-04-08,A Man Escaped,1956,https://boxd.it/qMPCF,5,Yes,,2018-04-08
2018-04-10,Willy Wonka & the Chocolate Factory,1971,https://boxd.it/qRlFf,5,Yes,,2018-04-09
2018-04-11,Cinema Paradiso,1988,https://boxd.it/qTdLj,4.5,,,2018-04-11
2018-04-13,E.T. the Extra-Terrestrial,1982,https://boxd.it/qX2zJ,5,Yes,"masterpiece, better than you think",2018-04-12
2018-04-17,Last Year at Marienbad,1961,https://boxd.it/r7lDl,5,Yes,"masterpiece, avant-garde, meta-commentery, nouvelle vague",2018-04-16
2018-04-20,La Dolce Vita,1960,https://boxd.it/rcuXz,4.5,,federico fellini,2018-04-20
2018-04-28,You Were Never Really Here,2017,https://boxd.it/rtgOR,4.5,,,2018-04-27
2018-04-29,Twin Peaks: The Return,2017,https://boxd.it/rvhJ3,5,Yes,"masterpiece, david lynch, tv",2018-04-28
2018-05-04,Repulsion,1965,https://boxd.it/rH8lF,4,,roman polanski,2018-05-04
2018-05-09,The Pianist,2002,https://boxd.it/rRGEB,5,Yes,"masterpiece, roman polanski, poland",2018-05-09
2018-05-12,Come and See,1985,https://boxd.it/rWT3N,5,,masterpiece,2018-05-12
2018-05-16,Baby Driver,2017,https://boxd.it/s3WWP,5,Yes,edgar wright,2018-05-15
2018-05-17,Phantom Thread,2017,https://boxd.it/s6C0R,5,Yes,masterpiece,2018-05-16
2018-05-19,First Reformed,2017,https://boxd.it/saet9,4.5,,,2018-05-18
2018-05-21,Blindspotting,2018,https://boxd.it/sdPCD,3.5,,,2018-05-19
2018-05-21,Sansho the Bailiff,1954,https://boxd.it/sfgMd,5,,"masterpiece, japanese golden age, kenji mizoguchi, japan",2018-05-20
2018-06-06,Won't You Be My Neighbor?,2018,https://boxd.it/sNeOJ,4,,,2018-05-26
2018-05-29,The Sacrifice,1986,https://boxd.it/suraz,4.5,,tarkovsky,2018-05-27
2018-06-09,The Grand Budapest Hotel,2014,https://boxd.it/sS8rJ,4.5,Yes,,2018-06-08
2018-06-13,A Clockwork Orange,1971,https://boxd.it/t2Hlr,5,Yes,"stanley kubrick, masterpiece",2018-06-13
2018-06-16,My Dinner with Andre,1981,https://boxd.it/t7cAZ,5,Yes,masterpiece,2018-06-15
2018-06-28,Drunken Angel,1948,https://boxd.it/txcfz,3.5,,"japanese golden age, akira kurosawa, japan",2018-06-27
2018-06-28,The Life of Oharu,1952,https://boxd.it/ty1kZ,5,,"masterpiece, japanese golden age, kenji mizoguchi, japan",2018-06-28
2018-06-30,Floating Weeds,1959,https://boxd.it/tBNU3,4.5,,"yasujiro ozu, japanese golden age, japan",2018-06-30
2018-07-03,Rashomon,1950,https://boxd.it/tIjmz,5,Yes,"japanese golden age, masterpiece, akira kurosawa, japan",2018-07-02
2018-07-05,The Killing of a Sacred Deer,2017,https://boxd.it/tMtTL,5,Yes,masterpiece,2018-07-05
2018-07-07,Late Spring,1949,https://boxd.it/tQYsT,4.5,,"yasujiro ozu, japanese golden age, japan",2018-07-07
2018-07-08,Vertigo,1958,https://boxd.it/tT8Fx,5,Yes,"masterpiece, alfred hitchcock, jimmy stewart",2018-07-08
2018-07-11,Red Beard,1965,https://boxd.it/tYvef,5,,"masterpiece, japanese golden age, akira kurosawa, japan",2018-07-10
2018-07-14,Coraline,2009,https://boxd.it/u6xOv,4.5,Yes,,2018-07-14
2018-07-16,In the Mood for Love,2000,https://boxd.it/ubve1,5,,"hong kong, cantonese, shanghainese, 王家衛",2018-07-16
2018-07-20,The Tale,2018,https://boxd.it/ukGtJ,4,,,2018-07-20
2018-07-22,I Live in Fear,1955,https://boxd.it/upEEF,4,,"japanese golden age, akira kurosawa, japan",2018-07-22
2018-07-26,Eighth Grade,2018,https://boxd.it/uzo6n,4,,,2018-07-26
2018-07-27,Barry Lyndon,1975,https://boxd.it/uzOhV,4.5,,"stanley kubrick, 35mm, theatre",2018-07-26
2018-08-06,Weekend,1967,https://boxd.it/uXG27,5,,,2018-08-05
2018-08-09,Falling Down,1993,https://boxd.it/v5DJN,0.5,,,2018-08-08
2018-08-13,Do the Right Thing,1989,https://boxd.it/vfp9B,5,Yes,masterpiece,2018-08-12
2018-08-20,Inside Llewyn Davis,2013,https://boxd.it/vwwMJ,5,Yes,"masterpiece, coens",2018-08-19
2018-09-11,Last Year at Marienbad,1961,https://boxd.it/woS2r,5,Yes,masterpiece,2018-09-11
2018-09-23,Fahrenheit 11/9,2018,https://boxd.it/wOpyZ,3.5,,,2018-09-22
2018-10-01,Donnie Darko,2001,https://boxd.it/x6u0z,3.5,Yes,,2018-10-01
2018-10-18,A Serious Man,2009,https://boxd.it/xKQj9,5,Yes,masterpiece,2018-10-17
2018-11-03,Zodiac,2007,https://boxd.it/ymLsL,4.5,,david fincher,2018-11-02
2018-11-05,Suspiria,2018,https://boxd.it/yrybn,4,,,2018-11-03
2018-11-08,Barry Lyndon,1975,https://boxd.it/yy8hX,5,Yes,masterpiece,2018-11-07
2018-11-24,True Stories,1986,https://boxd.it/zbDJ7,3.5,,,2018-11-23
2018-11-29,The House That Jack Built,2018,https://boxd.it/zpSLF,4.5,,theatre,2018-11-28
2018-12-08,Roma,2018,https://boxd.it/zMmZB,4.5,,"cinerama, netflix in theatre, theatre",2018-12-07
2018-12-22,F for Fake,1973,https://boxd.it/AmpIb,4,Yes,,2018-12-21
2018-12-25,The Green Inferno,2013,https://boxd.it/AuoH3,0.5,,,2018-12-24
2018-12-28,The Favourite,2018,https://boxd.it/AGUIr,4.5,,theatre,2018-12-27
2018-12-29,Talk Radio,1988,https://boxd.it/ALguz,4.5,,better than you think,2018-12-29
2019-01-01,Shoplifters,2018,https://boxd.it/AUHOf,4.5,,"japan, hirokazu kore-eda",2018-12-30
2019-01-14,Children of Men,2006,https://boxd.it/BV1Q5,5,Yes,"masterpiece, cinerama, theatre",2019-01-12
2019-01-20,If Beale Street Could Talk,2018,https://boxd.it/Cjp35,4.5,,,2019-01-19
2019-01-24,The Congress,2013,https://boxd.it/CvKjd,4,Yes,better than you think,2019-01-23
2019-03-04,The Master,2012,https://boxd.it/EIt45,4.5,Yes,???,2019-03-03
2019-03-17,Last Year at Marienbad,1961,https://boxd.it/FnNYf,5,Yes,"masterpiece, kanopy, france, alain resnais",2019-03-17
2019-04-04,Call Me by Your Name,2017,https://boxd.it/Ggo5J,5,Yes,masterpiece,2019-04-03
2019-04-14,A.I. Artificial Intelligence,2001,https://boxd.it/GJrYZ,5,Yes,"masterpiece, better than you think",2019-04-13
2019-04-16,The Great Dictator,1940,https://boxd.it/GPKYr,5,Yes,"masterpiece, criterion channel",2019-04-15
2019-04-26,Under the Silver Lake,2018,https://boxd.it/Hjomv,4.5,,,2019-04-25
2019-05-08,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/HSsRx,5,Yes,masterpiece,2019-05-07
2019-05-17,Under the Silver Lake,2018,https://boxd.it/Iib41,4.5,Yes,better than you think,2019-05-16
2019-05-20,Alice,1988,https://boxd.it/IspVt,3,,???,2019-05-19
2019-05-25,2046,2004,https://boxd.it/IEpxP,4,,"???, hong kong, cantonese, mandarin, 王家衛",2019-05-24
2019-06-10,"Synecdoche, New York",2008,https://boxd.it/JtmJb,5,Yes,masterpiece,2019-06-08
2019-06-18,The Life Aquatic with Steve Zissou,2004,https://boxd.it/JS6R9,3.5,Yes,"???, better than you think",2019-06-17
2019-06-24,Network,1976,https://boxd.it/Kb08F,5,Yes,masterpiece,2019-06-24
2019-07-06,My Fair Lady,1964,https://boxd.it/KLnoj,4,,better than you think,2019-07-06
2019-07-24,Two for the Road,1967,https://boxd.it/LHqTZ,4.5,,,2019-07-24
2019-07-29,L'Atalante,1934,https://boxd.it/LXH2b,4.5,Yes,"austin film society, criterion channel, theatre",2019-07-28
2019-08-04,Inception,2010,https://boxd.it/Mfugv,5,Yes,"masterpiece, cinerama, theatre",2019-08-03
2019-09-03,Before Sunset,2004,https://boxd.it/NPXnL,5,Yes,"masterpiece, richard linklater",2019-09-02
2019-09-22,Spirited Away,2001,https://boxd.it/OP7Kx,5,Yes,"masterpiece, anime, japan, hayao miyazaki",2019-09-21
2019-10-26,Parasite,2019,https://boxd.it/QNFuR,5,,"masterpiece, alamo drafthouse, theatre",2019-10-26
2021-02-01,Cure,1997,https://boxd.it/1D0Gj9,3.5,,"japan, kiyoshi kurosawa",2019-11-28
2019-12-08,Marriage Story,2019,https://boxd.it/TrtZr,5,,masterpiece,2019-12-07
2020-01-20,Long Day's Journey Into Night,2018,https://boxd.it/XbzED,4,,"criterion channel, china, mandarin",2020-01-16
2020-01-19,Mishima: A Life in Four Chapters,1985,https://boxd.it/X4QF5,4.5,Yes,"masterpiece, criterion channel",2020-01-19
2020-01-27,Chungking Express,1994,https://boxd.it/XOiap,4.5,Yes,"hong kong, criterion channel, cantonese, mandarin, 王家衛",2020-01-27
2020-01-30,The Master,2012,https://boxd.it/Y2oqr,4.5,Yes,"alamo drafthouse, 70mm, theatre",2020-01-29
2020-02-03,On the Beach at Night Alone,2017,https://boxd.it/YpuyR,3.5,,criterion channel,2020-02-03
2020-02-07,Motherless Brooklyn,2019,https://boxd.it/YINFv,3.5,,,2020-02-07
2020-02-22,World of Tomorrow,2015,https://boxd.it/104yHp,5,Yes,austin film society,2020-02-21
2020-02-25,In This Corner of the World,2016,https://boxd.it/10lXGP,4,,"anime, japan",2020-02-25
2020-03-05,Portrait of a Lady on Fire,2019,https://boxd.it/1135nd,3.5,,"alamo drafthouse, theatre, france",2020-03-04
2020-03-31,The Tale of the Princess Kaguya,2013,https://boxd.it/13wwmd,5,Yes,"masterpiece, anime, japan",2020-03-30
2020-04-04,Woman in the Dunes,1964,https://boxd.it/140aSr,4,,"criterion channel, japanese golden age, japan, hiroshi teshigahara",2020-04-03
2020-04-15,Your Name.,2016,https://boxd.it/15nkKx,4.5,Yes,"anime, makoto shinkai, japan",2020-04-14
2020-04-21,The Human Condition I: No Greater Love,1959,https://boxd.it/16ceDR,5,,"masterpiece, criterion channel, japanese golden age, japan",2020-04-20
2020-04-22,The Human Condition II: Road to Eternity,1959,https://boxd.it/16jcvv,4.5,,"criterion channel, japanese golden age, japan",2020-04-21
2020-04-22,The Human Condition III: A Soldier's Prayer,1961,https://boxd.it/16ktur,4.5,,"criterion channel, japanese golden age, japan",2020-04-22
2020-04-30,Liz and the Blue Bird,2018,https://boxd.it/17hYmh,4,,"japan, anime, ???",2020-04-30
2020-05-03,The Tatami Galaxy,2010,https://boxd.it/17CEbF,5,,"anime, masterpiece, japan, tv, masaaki yuasa",2020-05-02
2020-05-23,All About Lily Chou-Chou,2001,https://boxd.it/1a0O25,,,"???, kanopy, japan, shunji iwai",2020-05-23
2020-05-27,Weathering with You,2019,https://boxd.it/1avzaZ,4,,"anime, makoto shinkai, better than you think, japan",2020-05-27
2020-06-04,The Emperor's Naked Army Marches On,1987,https://boxd.it/1bl11t,5,,"masterpiece, japan",2020-06-04
2020-06-06,Whiplash,2014,https://boxd.it/1bxH0L,5,Yes,masterpiece,2020-06-06
2020-06-11,To Live,1994,https://boxd.it/1c6gnD,4,,"china, mandarin",2020-06-11
